 BACKUPSERIE FRA HYDARK SKREVET FORMATERT
 ISER1....:  9001
 CVER.....: J
 CTYPE....: 1
 SNAVN....: DRIVA               
 RSKAL....:   374.970184
 IAR1.....: 1930
 IAR2.....: 1990
 RMID.....:      489.020386
 DDAT.....:   19970317
 VNR......:  136
 ENR......:   97    -1    -1    -1  
 FNR......:   14
 GNR......:    0
 FELT.....:     1.000000
 CPERS....: schjlberg       
 NVEKOD...: KOFOT   
 HNR......:    0
 NLIN.....:    9
 JSID.....:    0     0     0     0     0     0  
 CKOM.. 1.: Seriens opphav: KOFOT-OMFORDEL                      
 CKOM.. 2.: Serie det ble kalibrert mot : 9648-A                
 CKOM.. 3.:                                                     
 CKOM.. 4.: Serie som ble omfordelt     : sum driva             
 CKOM.. 5.: sum driva. Beregnet hele perioden.                  
 CKOM.. 6.: Middelverdier       1931-1960         1931-1980     
 CKOM.. 7.: Kalibrert :     169.99 MM3/UKE      167.85 MM3/UKE  
 CKOM.. 8.: Simulert  :     497.14 MM3/UKE      489.27 MM3/UKE  
 CKOM.. 9.: Variansdekning R**R= .9                             
 CKOM..10.:                                                     
 CKOM..11.:                                                     
 CKOM..12.:                                                     

      2694      2234      1795      2066      4856      2639      2562      3048
      3281      4048      2353      2530      1895      1312      1110      1086
       983       889       925       909

       776       769       754       703       726       654       636       635
       617       630       608       566       578       549       491       630
       695       795      4167      8000     11359     18331      7554      7849
      9088     11567      7405      8085      9486      6056      4557      5599
      4284      3711      3420      5541      4611      3039      3651      6412
      4208      5456      2504      2383      1499      1291      1222      1141
       999       883       902       886

       752       741       723       671       692       623       611       609
       595       610       587       548       569       539       475       526
      1003      8454     14815      7516      7340      6211     12182      7775
      4824      3196      5650      4738      3106      3727      3465      4311
      3433      4501      2925      3023      3905      4305      4464      6074
      3596      2287      1468      2034      1710      1542      1175      1129
       980      1382      1139      1007

       815       782       756       702       724       651       635       641
       618       627       598       553       578       572       527       711
      3543      6907      4650      5858      8942      8565     15352     15698
     14925     13382     14351      8607     10457      8692      6551      6030
      3111      3706      4018      2696      4410      4083      4589      2489
      3422      3391      1597      1241      1916      1462      1307      1227
      1081       959      1041      1042

       850       815       792       738       761       683       665       661
       641       650       618       580       599       649       646       720
       680      1613      8562     10815      8047     23346     11831      8279
      7392      7737      6193      4696      9031      5394      3186      2355
      3411      3390      2210      4366      8261      6928      4874      3519
      2504      1976      1336      1264      1196      1458      1718      1577
      1112       993      1095      1100

      1223      1032       984       964      1494      1136       856       792
       732      1016       908       776       837       758      2579      4657
      2294      3824      4596      7852     12346      7072     12374     15986
     17324     14137      9159      6841      6098      6793     13555      8422
      5359      4118      2409      1829      1705      2014      2337      3362
      1964      2028      1623      1159      1003      1037       953      1098
      1443      1022      1004       983

       796       778       788       764       800      1431       820       809
       773       776       882      2209      1500      1229      1017      1664
      3850     11258     11973      6204      4816      7649     15894     10379
     14117      7698      9004     12303      6592      6014      6631      4499
      3568      2541      2612      2006      2920      3024      2000      1883
      2242      2090      1057       906      1828      1074      1056      1159
      1529      1255      1304       951
